736.645081	529.528076	12.000000	0.000000	0.000000	
792.611755	480.156830	0.000000	-12.000000	0.000000	
735.032288	474.782745	12.000000	-12.000000	0.000000	
794.735229	534.735229	0.000000	0.000000	0.000000	
965.516418	549.988831	-36.000000	0.000000	0.000000	
909.225708	544.953308	-24.000000	0.000000	0.000000	
852.350952	539.845337	-12.000000	0.000000	0.000000	
677.942505	524.377380	24.000000	0.000000	0.000000	
618.511536	518.961365	36.000000	0.000000	0.000000	
558.423767	513.552856	48.000000	0.000000	0.000000	
497.838593	508.135498	60.000000	0.000000	0.000000	
961.618896	496.136108	-36.000000	-12.000000	0.000000	
905.881348	490.888184	-24.000000	-12.000000	0.000000	
849.548584	485.669434	-12.000000	-12.000000	0.000000	
676.752075	469.270935	24.000000	-12.000000	0.000000	
617.974670	463.670685	36.000000	-12.000000	0.000000	
558.620056	458.126831	48.000000	-12.000000	0.000000	
498.645264	452.454926	60.000000	-12.000000	0.000000	
786.024719	322.950226	0.000000	-48.000000	0.000000	
788.146179	374.337128	0.000000	-36.000000	0.000000	
790.341736	426.687775	0.000000	-24.000000	0.000000	
797.133484	590.368347	0.000000	12.000000	0.000000	
799.462463	647.138794	0.000000	24.000000	0.000000	
801.832581	705.144592	0.000000	36.000000	0.000000	
804.155029	764.173767	0.000000	48.000000	0.000000	
730.133667	316.847198	12.000000	-48.000000	0.000000	
731.777405	368.425842	12.000000	-36.000000	0.000000	
733.372070	421.025055	12.000000	-24.000000	0.000000	
738.308716	585.422058	12.000000	12.000000	0.000000	
740.164001	642.514771	12.000000	24.000000	0.000000	
741.903259	700.656311	12.000000	36.000000	0.000000	
743.706543	760.038635	12.000000	48.000000	0.000000	
950.329651	340.835968	-36.000000	-48.000000	0.000000	
896.139343	334.892639	-24.000000	-48.000000	0.000000	
954.057373	391.613251	-36.000000	-36.000000	0.000000	
841.398071	328.905090	-12.000000	-48.000000	0.000000	
899.392029	385.869965	-24.000000	-36.000000	0.000000	
957.888977	443.370178	-36.000000	-24.000000	0.000000	
844.056702	380.166199	-12.000000	-36.000000	0.000000	
902.538452	437.869812	-24.000000	-24.000000	0.000000	
673.695435	310.657318	24.000000	-48.000000	0.000000	
846.835144	432.310394	-12.000000	-24.000000	0.000000	
616.520569	304.533142	36.000000	-48.000000	0.000000	
558.950195	298.315155	48.000000	-48.000000	0.000000	
674.732727	362.524994	24.000000	-36.000000	0.000000	
500.751099	292.071777	60.000000	-48.000000	0.000000	
617.031738	356.501862	36.000000	-36.000000	0.000000	
558.792847	350.468414	48.000000	-36.000000	0.000000	
675.704285	415.232941	24.000000	-24.000000	0.000000	
969.491943	604.905945	-36.000000	12.000000	0.000000	
500.095520	344.360931	60.000000	-36.000000	0.000000	
617.513489	409.584900	36.000000	-24.000000	0.000000	
912.674744	600.113831	-24.000000	12.000000	0.000000	
558.648132	403.794525	48.000000	-24.000000	0.000000	
973.467224	660.928894	-36.000000	24.000000	0.000000	
855.242126	595.293823	-12.000000	12.000000	0.000000	
499.282959	397.885773	60.000000	-24.000000	0.000000	
916.101807	656.275452	-24.000000	24.000000	0.000000	
977.526306	717.965759	-36.000000	36.000000	0.000000	
858.141113	651.832153	-12.000000	24.000000	0.000000	
919.583801	713.707825	-24.000000	36.000000	0.000000	
679.013123	580.440063	24.000000	12.000000	0.000000	
981.606750	776.112793	-36.000000	48.000000	0.000000	
619.055908	575.307739	36.000000	12.000000	0.000000	
861.023010	709.450317	-12.000000	36.000000	0.000000	
558.363098	570.165527	48.000000	12.000000	0.000000	
923.227966	772.261719	-24.000000	48.000000	0.000000	
680.123779	637.701294	24.000000	24.000000	0.000000	
497.081543	565.038391	60.000000	12.000000	0.000000	
619.507996	632.923828	36.000000	24.000000	0.000000	
864.032104	768.252502	-12.000000	48.000000	0.000000	
558.329102	627.995422	48.000000	24.000000	0.000000	
681.368530	696.235535	24.000000	36.000000	0.000000	
496.301117	623.092163	60.000000	24.000000	0.000000	
620.100342	691.622253	36.000000	36.000000	0.000000	
558.244141	687.043640	48.000000	36.000000	0.000000	
682.477600	755.843323	24.000000	48.000000	0.000000	
495.600861	682.243652	60.000000	36.000000	0.000000	
620.563660	751.609558	36.000000	48.000000	0.000000	
558.119019	747.178345	48.000000	48.000000	0.000000	
494.957886	742.832642	60.000000	48.000000	0.000000	
