579.000000	652.000000	6	7	-8.405696	24.962136	414.701857	
631.453125	600.000000	5	8	0.222352	16.527471	417.811862	
631.474792	653.000000	6	8	0.224381	25.249940	416.769106	
373.000000	702.000000	7	3	-41.423277	32.508807	405.758507	
479.000000	597.000000	5	5	-24.682615	15.807413	411.832909	
320.000000	754.522766	8	2	-49.631412	40.698369	402.780078	
478.319916	443.879242	2	5	-24.968493	-9.276340	414.763429	
532.000000	342.525238	0	6	-16.301761	-26.214779	418.899948	
426.288788	648.531738	6	4	-33.063863	24.059110	408.804890	
425.000000	703.000000	7	4	-33.194283	32.817688	407.725560	
478.000000	703.000000	7	5	-24.733263	32.973006	409.767485	
582.000000	394.000000	1	7	-8.009764	-17.695762	419.900372	
479.000000	547.000000	4	5	-24.737670	7.655120	412.794555	
477.969788	649.467957	6	5	-24.792743	24.322040	410.787698	
266.000000	753.527466	8	1	-58.011687	40.355662	400.780229	
528.652649	704.329712	7	6	-16.572473	33.340166	411.710958	
220.525772	383.000000	1	0	-66.084452	-18.924212	405.904443	
427.467957	442.030182	2	4	-33.185218	-9.538042	412.793721	
531.422363	444.675507	2	6	-16.311421	-9.189330	416.861269	
273.321167	436.648376	2	1	-57.671258	-10.285082	406.920015	
325.000000	439.000000	2	2	-49.529214	-9.947050	408.862407	
577.653503	704.692200	7	7	-8.608155	33.550153	413.625384	
578.286255	756.279236	8	7	-8.488582	41.928891	412.652365	
324.321167	489.648376	3	2	-49.517633	-1.718902	407.881100	
426.319916	544.879272	4	4	-33.209103	7.273900	410.777113	
631.474792	705.000000	7	8	0.222452	33.770446	415.749542	
530.000000	599.000000	5	6	-16.426370	16.207933	413.795638	
579.000000	599.000000	5	7	-8.424275	16.281736	415.735551	
374.653961	543.620850	4	3	-41.443467	7.036807	408.800166	
530.000000	652.000000	6	6	-16.389330	24.849285	412.771110	
632.527466	500.000000	3	8	0.402963	-0.041912	419.837626	
631.411133	549.620667	4	8	0.216472	8.198820	418.806578	
579.467957	447.030182	2	7	-8.406496	-8.838389	418.744371	
579.969971	548.467896	4	7	-8.283534	7.968918	416.764079	
579.686401	498.748077	3	7	-8.349365	-0.249133	417.730967	
377.000000	388.000000	1	3	-41.376332	-18.355831	411.853600	
631.522827	448.000000	2	8	0.236135	-8.719888	420.834927	
479.000000	495.000000	3	5	-24.797244	-0.862457	413.798792	
274.398193	384.357849	1	1	-57.648679	-18.788449	407.942558	
426.467957	494.030182	3	4	-33.263340	-1.017191	411.755560	
480.000000	391.000000	1	5	-24.760910	-18.027198	415.860627	
478.000000	756.522766	8	5	-24.680923	41.585973	408.750078	
528.489990	755.852051	8	6	-16.565472	41.668211	410.716588	
532.321167	391.648376	1	6	-16.207320	-18.005771	417.941110	
426.000000	596.000000	5	4	-33.184660	15.570598	409.790740	
377.000000	441.000000	2	3	-41.268789	-9.664465	410.840259	
325.000000	386.000000	1	2	-49.657588	-18.600731	409.866167	
322.969788	541.467957	4	2	-49.612659	6.657879	406.856055	
270.000000	541.000000	4	1	-57.910628	6.552334	404.847884	
323.000000	595.000000	5	2	-49.490202	15.270537	405.855760	
374.000000	595.000000	5	3	-41.452407	15.338221	407.805099	
268.000000	646.000000	6	1	-57.956722	23.329647	402.830010	
631.545227	757.359741	8	8	0.231700	42.314631	414.729868	
425.000000	755.527466	8	4	-33.124880	41.231308	406.736152	
529.653992	547.620850	4	6	-16.520336	7.792643	414.779264	
322.000000	647.000000	6	2	-49.536488	23.596837	404.848622	
271.000000	488.000000	3	1	-57.894757	-1.977593	405.871970	
321.000000	701.000000	7	2	-49.581865	32.204401	403.808064	
630.880066	394.423615	1	8	0.128587	-17.707065	421.883646	
268.653961	593.620850	5	1	-57.985294	14.979454	403.821776	
428.620850	389.346039	1	4	-33.085798	-18.217286	413.856013	
376.000000	492.000000	3	3	-41.327913	-1.343406	409.830622	
373.000000	648.000000	6	3	-41.516068	23.861494	406.770171	
326.000000	336.657501	0	2	-49.622096	-26.701352	410.843684	
480.000000	340.657501	0	5	-24.825140	-26.401176	416.846554	
219.657516	436.000000	2	0	-66.050477	-10.344073	404.886490	
428.442810	339.853760	0	4	-33.198206	-26.412042	414.808771	
530.684875	496.667664	3	6	-16.391014	-0.591239	415.813511	
266.652161	700.230713	7	1	-58.035121	31.934450	401.781741	
215.196274	700.037903	7	0	-65.969936	31.766936	399.869420	
274.037933	335.196259	0	1	-57.847234	-26.822221	408.855083	
217.196274	593.037903	5	0	-65.959672	14.821915	401.898628	
215.194427	644.973083	6	0	-66.121250	23.063954	400.873490	
631.567993	345.181274	0	8	0.243272	-26.013705	422.905091	
219.296585	487.546814	3	0	-65.946888	-2.042449	403.918802	
214.096512	752.681335	8	0	-65.998727	40.048220	398.871927	
372.514038	754.382446	8	3	-41.412957	40.860316	404.762139	
220.966537	333.966522	0	0	-66.176582	-26.903118	406.836322	
218.196274	539.962097	4	0	-65.959832	6.357483	402.910976	
582.285461	344.624176	0	7	-7.983560	-25.985322	420.898225	
377.333374	338.533600	0	3	-41.426660	-26.510874	412.816727	
