3	8	-3.581198	3.393986	463.994473	-0.096213	0.085385	0.991692	
4	0	-75.317289	10.546120	445.304650	-0.226854	0.102172	0.968555	
4	1	-66.454930	10.707943	447.484909	-0.204622	0.101148	0.973601	
4	2	-57.826196	11.054619	449.584349	-0.191542	0.106555	0.975683	
4	3	-48.601586	11.374060	451.837298	-0.172808	0.104820	0.979362	
4	4	-39.461916	11.708171	454.066277	-0.150327	0.105588	0.982982	
4	5	-30.502511	12.203370	456.228305	-0.137486	0.110645	0.984304	
4	6	-21.587709	12.332343	458.427600	-0.120843	0.107223	0.986864	
4	7	-12.482094	12.583390	460.658151	-0.106440	0.108549	0.988376	
4	8	-3.548932	12.646184	462.869531	-0.092649	0.105975	0.990043	
5	0	-75.192315	19.769649	444.204642	-0.224194	0.118471	0.967317	
5	1	-66.597927	19.916483	446.320363	-0.207247	0.119838	0.970921	
5	2	-57.827699	20.160485	448.469027	-0.192307	0.119858	0.973988	
5	3	-48.809266	20.412620	450.678383	-0.174937	0.122557	0.976922	
5	4	-39.642929	21.057213	452.875176	-0.158875	0.124623	0.979402	
5	5	-30.671374	21.202013	455.081520	-0.132662	0.124314	0.983335	
5	6	-21.681875	21.447675	457.287088	-0.120200	0.126021	0.984719	
5	7	-12.739433	21.570676	459.491557	-0.107525	0.123991	0.986440	
5	8	-3.618394	21.876767	461.721747	-0.094540	0.125208	0.987616	
6	0	-75.162543	28.721861	443.116880	-0.220152	0.136467	0.965873	
6	1	-66.558933	28.854004	445.236211	-0.206342	0.134668	0.969169	
6	2	-57.734588	29.357486	447.364380	-0.191223	0.138962	0.971660	
6	3	-48.763844	29.620308	449.562960	-0.174706	0.138447	0.974838	
6	4	-39.450330	29.969528	451.832701	-0.153715	0.142748	0.977750	
6	5	-30.518417	30.248353	454.014075	-0.128322	0.145174	0.981049	
6	6	-21.761796	30.702733	456.131139	-0.123932	0.141149	0.982200	
6	7	-12.689565	30.878417	458.364384	-0.106681	0.140876	0.984263	
6	8	-3.732767	31.202826	460.550128	-0.097768	0.141516	0.985096	
7	0	-75.336193	37.972980	441.940527	-0.225223	0.153539	0.962133	
7	1	-66.665906	38.070453	444.080519	-0.205759	0.151760	0.966764	
7	2	-57.926655	38.378010	446.213379	-0.191257	0.154195	0.969353	
7	3	-48.732397	38.735665	448.454110	-0.174367	0.155120	0.972386	
7	4	-39.535975	39.241753	450.676797	-0.155576	0.153943	0.975755	
7	5	-30.426028	39.365650	452.920451	-0.133562	0.152731	0.979201	
7	6	-21.909460	39.657548	454.998116	-0.124303	0.152984	0.980380	
7	7	-12.746973	40.009744	457.233179	-0.105328	0.154780	0.982318	
7	8	-3.514686	40.361482	459.480555	-0.090776	0.154545	0.983807	
8	0	-75.341811	46.952417	440.838277	-0.222037	0.167175	0.960600	
8	1	-66.594764	47.192492	442.981549	-0.205715	0.167452	0.964179	
8	2	-57.617653	47.639368	445.154930	-0.189952	0.167168	0.967457	
8	3	-48.750081	47.871652	447.331949	-0.174193	0.167283	0.970398	
8	4	-39.647118	48.318025	449.536801	-0.154075	0.170087	0.973309	
8	5	-30.591871	48.655256	451.741192	-0.140407	0.171423	0.975141	
8	6	-21.653452	48.870204	453.936284	-0.121822	0.167859	0.978255	
8	7	-12.647607	49.387584	456.108025	-0.104618	0.172934	0.979361	
8	8	-3.523396	49.618033	458.345599	-0.090040	0.170643	0.981210	
