401.972351	592.018921	12.000000	0.000000	0.000000	
466.256348	535.185669	0.000000	-12.000000	0.000000	
405.445038	530.768127	12.000000	-12.000000	0.000000	
462.886688	596.209229	0.000000	0.000000	0.000000	
642.285828	608.156555	-36.000000	0.000000	0.000000	
583.096985	604.207214	-24.000000	0.000000	0.000000	
523.369812	600.230652	-12.000000	0.000000	0.000000	
340.309753	587.933716	24.000000	0.000000	0.000000	
278.132782	583.844604	36.000000	0.000000	0.000000	
215.391205	579.529846	48.000000	0.000000	0.000000	
152.011047	575.302368	60.000000	0.000000	0.000000	
645.031677	547.974182	-36.000000	-12.000000	0.000000	
585.995544	543.725098	-24.000000	-12.000000	0.000000	
526.410339	539.475830	-12.000000	-12.000000	0.000000	
343.980438	526.289001	24.000000	-12.000000	0.000000	
282.063446	521.867126	36.000000	-12.000000	0.000000	
219.499695	517.283813	48.000000	-12.000000	0.000000	
156.299362	512.792358	60.000000	-12.000000	0.000000	
476.052185	354.421875	0.000000	-48.000000	0.000000	
472.744965	414.321014	0.000000	-36.000000	0.000000	
469.510529	474.480713	0.000000	-24.000000	0.000000	
459.582275	657.585083	0.000000	12.000000	0.000000	
456.399353	719.272217	0.000000	24.000000	0.000000	
453.032166	781.426636	0.000000	36.000000	0.000000	
449.736328	843.905701	0.000000	48.000000	0.000000	
415.913757	349.265259	12.000000	-48.000000	0.000000	
412.443817	409.304504	12.000000	-36.000000	0.000000	
408.911987	469.814056	12.000000	-24.000000	0.000000	
398.406952	653.764771	12.000000	12.000000	0.000000	
394.951630	715.851440	12.000000	24.000000	0.000000	
391.401062	778.182495	12.000000	36.000000	0.000000	
387.933990	840.994446	12.000000	48.000000	0.000000	
652.931885	369.937592	-36.000000	-48.000000	0.000000	
650.317017	428.889801	-36.000000	-36.000000	0.000000	
594.607971	364.881775	-24.000000	-48.000000	0.000000	
647.732666	488.249451	-36.000000	-24.000000	0.000000	
591.765320	424.020630	-24.000000	-36.000000	0.000000	
639.690735	668.618225	-36.000000	12.000000	0.000000	
535.628601	359.668182	-12.000000	-48.000000	0.000000	
588.898193	483.690521	-24.000000	-24.000000	0.000000	
532.566650	419.224152	-12.000000	-36.000000	0.000000	
636.977966	729.462891	-36.000000	24.000000	0.000000	
634.165649	790.546143	-36.000000	36.000000	0.000000	
529.484741	479.181366	-12.000000	-24.000000	0.000000	
631.485779	852.053040	-36.000000	48.000000	0.000000	
580.273376	664.970581	-24.000000	12.000000	0.000000	
577.396606	726.090271	-24.000000	24.000000	0.000000	
574.425598	787.579529	-24.000000	36.000000	0.000000	
520.273315	661.326111	-12.000000	12.000000	0.000000	
571.529419	849.430115	-24.000000	48.000000	0.000000	
517.169373	722.790649	-12.000000	24.000000	0.000000	
514.142517	784.586548	-12.000000	36.000000	0.000000	
355.197327	343.891235	24.000000	-48.000000	0.000000	
510.961334	846.701111	-12.000000	48.000000	0.000000	
351.406525	404.355042	24.000000	-36.000000	0.000000	
293.820465	338.566772	36.000000	-48.000000	0.000000	
347.719635	465.075134	24.000000	-24.000000	0.000000	
289.924957	399.247375	36.000000	-36.000000	0.000000	
336.688690	649.976746	24.000000	12.000000	0.000000	
285.990784	460.317169	36.000000	-24.000000	0.000000	
332.966431	712.254456	24.000000	24.000000	0.000000	
232.069046	333.112183	48.000000	-48.000000	0.000000	
329.169647	775.005188	24.000000	36.000000	0.000000	
325.527557	838.067749	24.000000	48.000000	0.000000	
227.743408	394.147156	48.000000	-36.000000	0.000000	
274.187195	646.025146	36.000000	12.000000	0.000000	
169.510223	327.890350	60.000000	-48.000000	0.000000	
223.622559	455.572113	48.000000	-24.000000	0.000000	
262.507294	835.167603	36.000000	48.000000	0.000000	
266.459778	771.636414	36.000000	36.000000	0.000000	
270.321075	708.684021	36.000000	24.000000	0.000000	
202.890015	768.396545	48.000000	36.000000	0.000000	
206.982208	705.096802	48.000000	24.000000	0.000000	
211.193878	642.085083	48.000000	12.000000	0.000000	
198.807907	832.076538	48.000000	48.000000	0.000000	
165.125534	389.104645	60.000000	-36.000000	0.000000	
160.823853	450.765106	60.000000	-24.000000	0.000000	
147.659775	638.094604	60.000000	12.000000	0.000000	
134.656052	828.963196	60.000000	48.000000	0.000000	
138.956406	764.918579	60.000000	36.000000	0.000000	
143.308472	701.362244	60.000000	24.000000	0.000000	
